"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Series","Number of LABs/CLBs","Number of Logic Elements/Cells","Total RAM Bits","Number of I/O","Number of Gates","Voltage - Supply","Mounting Type","Operating Temperature","Package / Case","Supplier Device Package"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP1K-CM81.JPG","220-1562-ND","ICE40LP1K-CM81","Lattice Semiconductor Corporation","IC FPGA 63 I/O 81CBGA",1043,0,"5.71220",100,1,"LP","160","1280","65536","63","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","81-VFBGA","81-UCBGA (4x4)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/220;36WLCSP-.491-2.1x2.1;SWG;36.jpg","220-1962-2-ND","ICE5LP4K-SWG36ITR50","Lattice Semiconductor Corporation","IC FPGA 3520LUTS 1.2V 36WLCS",350,0,"7.37120",100,50,"ICE40 Ultra™","440","3520","81920","26","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","36-XFBGA, WLCSP","36-WLCSP (2.1x2.1)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/220;36WLCSP-.491-2.1x2.1;SWG;36.jpg","220-1962-1-ND","ICE5LP4K-SWG36ITR50","Lattice Semiconductor Corporation","IC FPGA 3520LUTS 1.2V 36WLCS",385,0,"7.99360",100,1,"ICE40 Ultra™","440","3520","81920","26","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","36-XFBGA, WLCSP","36-WLCSP (2.1x2.1)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40UltraFamilyDataSheet.pdf","http://media.digikey.com/Renders/Lattice%20Semi%20Corp%20Renders/220;36WLCSP-.491-2.1x2.1;SWG;36.jpg","220-1962-6-ND","ICE5LP4K-SWG36ITR50","Lattice Semiconductor Corporation","IC FPGA 3520LUTS 1.2V 36WLCS",385,0,"Calculate",100,1,"ICE40 Ultra™","440","3520","81920","26","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","36-XFBGA, WLCSP","36-WLCSP (2.1x2.1)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/48-QFN.jpg","1100-1012-ND","A3P030-QNG48","Microsemi SoC","IC FPGA 34 I/O 48QFN",3394,0,"7.45870",100,1,"ProASIC3","-","-","-","34","30000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","48-VFQFN Exposed Pad","48-QFN (6x6)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/Microsemi%20Renders/48-QFN.jpg","1100-1121-ND","AGLN010V2-QNG48","Microsemi SoC","IC FPGA 34 I/O 48QFN",230,0,"7.73490",100,1,"IGLOO nano","-","260","-","34","10000","1.14 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","48-VFQFN Exposed Pad","48-QFN (6x6)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP1K-CM81.JPG","220-1858-ND","ICE40LP8K-CM81","Lattice Semiconductor Corporation","IC FPGA LP 7680LUTS 1.2V 81CBGA",322,0,"9.95390",100,1,"LP","960","7680","131072","63","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","81-VFBGA","81-UCBGA (4x4)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/iCE/iCE40LPHXFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/ICE40LP8K-CM121.JPG","220-1574-ND","ICE40LP8K-CM121","Lattice Semiconductor Corporation","IC FPGA 93 I/O 121UCBGA",104,0,"11.46200",100,1,"LP","960","7680","131072","93","-","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","121-VFBGA","121-UCBGA (5x5)"
"http://www.microsemi.com/document-portal/doc_download/130705-proasic3-nano-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1040-ND","A3PN060-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VQFP",1148,0,"11.04990",100,1,"ProASIC3 nano","-","-","18432","71","60000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1017-ND","A3P060-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VQFP",1299,0,"13.45400",100,1,"ProASIC3","-","-","18432","71","60000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/Microsemi%20Renders/81-BGA.jpg","1100-1129-ND","AGLN060V5-CSG81","Microsemi SoC","IC FPGA 60 I/O 81CSP",378,0,"13.45400",100,1,"IGLOO nano","-","1536","18432","60","60000","1.425 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","81-WFBGA, CSBGA","81-CSP (5x5)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2746-ND","EP4CE6E22C8N","Altera","IC FPGA 91 I/O 144EQFP",498,0,"17.84000",100,1,"Cyclone® IV E","392","6272","276480","91","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","544-1828-ND","EP1K10TC100-3N","Altera","IC FPGA 66 I/O 100TQFP",1319,0,"18.13000",100,1,"ACEX-1K®","72","576","12288","66","56000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","100-TQFP","100-TQFP (14x14)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","544-1664-ND","EP1C3T100C8N","Altera","IC FPGA 65 I/O 100TQFP",1203,0,"18.37000",100,1,"Cyclone®","291","2910","59904","65","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","100-TQFP","100-TQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1025-ND","A3P125-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VQFP",240,0,"15.99250",100,1,"ProASIC3","-","-","36864","71","125000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1100-ND","AGL125V5-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VQFP",398,0,"15.99250",100,1,"IGLOO","-","3072","36864","71","125000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1830-ND","EP1K10TC144-3N","Altera","IC FPGA 92 I/O 144TQFP",540,0,"21.11000",100,1,"ACEX-1K®","72","576","12288","92","56000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1801-ND","EP1C3T144C8N","Altera","IC FPGA 104 I/O 144TQFP",224,0,"21.11000",100,1,"Cyclone®","291","2910","59904","104","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE2-6E-5FN256C.jpg","220-1753-ND","LFE2-6SE-5FN256C","Lattice Semiconductor Corporation","IC FPGA 190 I/O 256BGA",2430,0,"17.24960",100,1,"ECP2","750","6000","56320","190","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FPBGA (17x17)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/Lattice/LatticeECP2MFamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/LFE2-6E-5FN256C.jpg","220-1203-ND","LFE2-6E-5FN256C","Lattice Semiconductor Corporation","IC FPGA 190 I/O 256BGA",187,0,"17.24960",100,1,"ECP2","750","6000","56320","190","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","256-BGA","256-FPBGA (17x17)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1665-ND","EP2C5T144C8N","Altera","IC FPGA 89 I/O 144TQFP",770,0,"21.98000",100,1,"Cyclone® II","288","4608","119808","89","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2828-ND","EP4CE6F17C8N","Altera","IC FPGA 179 I/O 256FBGA",1025,0,"22.31000",100,1,"Cyclone® IV E","392","6272","276480","179","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/en_US/pdfs/literature/hb/max-10/m10_overview.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;04R-00470-2.0;U;169.jpg","544-3135-ND","10M08SAU169C8G","Altera","IC FPGA/CPLD NV 169UBGA",806,0,"18.02330",100,1,"MAX® 10","500","8000","387072","130","-","2.85 V ~ 3.465 V","Surface Mount","0°C ~ 85°C","169-LFBGA","169-UBGA (11x11)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/ds/archives/acex.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1827-ND","EP1K10QC208-3N","Altera","IC FPGA 120 I/O 208QFP",131,0,"23.70000",100,1,"ACEX-1K®","72","576","12288","120","56000","2.375 V ~ 2.625 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1673-ND","EP2C5Q208C8N","Altera","IC FPGA 142 I/O 208QFP",730,0,"23.86000",100,1,"Cyclone® II","288","4608","119808","142","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2431-ND","EP3C5E144C8N","Altera","IC FPGA 94 I/O 144EQFP",549,0,"23.89000",100,1,"Cyclone® III","321","5136","423936","94","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1661-ND","EP1C3T144C7N","Altera","IC FPGA 104 I/O 144TQFP",704,0,"25.24000",100,1,"Cyclone®","291","2910","59904","104","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"http://www.latticesemi.com/~/media/LatticeSemi/Documents/DataSheets/LatticeXP2/LatticeXP2FamilyDataSheet.pdf","http://media.digikey.com/Photos/Lattice%20Semi%20Photos/132CSBGA.jpg","220-1789-ND","LFXP2-8E-5MN132C","Lattice Semiconductor Corporation","IC FPGA 86 I/O 132BGA",407,0,"20.54880",100,1,"XP2","1000","8000","226304","86","-","1.14 V ~ 1.26 V","Surface Mount","0°C ~ 85°C","132-LFBGA, CSPBGA","132-CSPBGA (8x8)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-2139-ND","EP2C5T144I8N","Altera","IC FPGA 89 I/O 144TQFP",342,0,"26.27000",100,1,"Cyclone® II","288","4608","119808","89","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","144-LQFP","144-TQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2654-ND","EP4CE6E22I7N","Altera","IC FPGA 91 I/O 144EQFP",1364,0,"26.77000",100,1,"Cyclone® IV E","392","6272","276480","91","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1131-ND","AGLN125V2-VQG100","Microsemi SoC","IC FPGA 71 I/O 100VTQFP",362,0,"20.81560",100,1,"IGLOO nano","-","3072","36864","71","125000","1.14 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1030-ND","A3P250-VQG100","Microsemi SoC","IC FPGA 68 I/O 100VQFP",1746,0,"21.06940",100,1,"ProASIC3","-","-","36864","68","250000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","544-1799-ND","EP1C3T100C6N","Altera","IC FPGA 65 I/O 100TQFP",472,0,"27.48000",100,1,"Cyclone®","291","2910","59904","65","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","100-TQFP","100-TQFP (14x14)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","544-1663-ND","EP1C3T100I7N","Altera","IC FPGA 65 I/O 100TQFP",185,0,"27.48000",100,1,"Cyclone®","291","2910","59904","65","-","1.425 V ~ 1.575 V","Surface Mount","-40°C ~ 100°C","100-TQFP","100-TQFP (14x14)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2423-ND","EP3C5F256C8N","Altera","IC FPGA 182 I/O 256FBGA",1501,0,"27.80000",100,1,"Cyclone® III","321","5136","423936","182","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","1100-1024-ND","A3P125-TQG144","Microsemi SoC","IC FPGA 97 I/O 144TQFP",650,0,"21.57710",100,1,"ProASIC3","-","-","36864","97","125000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","144-LQFP","144-TQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2429-ND","EP3C5E144C7N","Altera","IC FPGA 94 I/O 144EQFP",305,0,"28.55000",100,1,"Cyclone® III","321","5136","423936","94","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1674-ND","EP2C5Q208C7N","Altera","IC FPGA 142 I/O 208QFP",413,0,"28.67000",100,1,"Cyclone® II","288","4608","119808","142","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-2135-ND","EP2C5Q208I8N","Altera","IC FPGA 142 I/O 208QFP",153,0,"28.67000",100,1,"Cyclone® II","288","4608","119808","142","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","208-BFQFP","208-PQFP (28x28)"
"http://www.xilinx.com/support/documentation/data_sheets/ds099.pdf","http://media.digikey.com/Renders/Xilinx%20Renders/122;PK012;VQ,VQG;100.jpg","122-1712-ND","XC3S200-4VQG100I","Xilinx Inc.","IC FPGA 63 I/O 100VQFP",114,0,"22.78670",100,1,"Spartan®-3","480","4320","221184","63","200000","1.14 V ~ 1.26 V","Surface Mount","-40°C ~ 100°C","100-TQFP","100-VQFP (14x14)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2793-ND","EP4CE6U14I7N","Altera","IC FPGA 179 I/O 256UBGA",705,0,"29.27000",100,1,"Cyclone® IV E","392","6272","276480","179","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","256-LFBGA","256-UBGA (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Photos/Microsemi%20Photos/144-LBGA.JPG","1100-1026-ND","A3P250-FGG144","Microsemi SoC","IC FPGA 97 I/O 144FBGA",1061,0,"23.59300",100,1,"ProASIC3","-","-","36864","97","250000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","144-LBGA","144-FPBGA (13x13)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1817-ND","EP1C6T144C8N","Altera","IC FPGA 98 I/O 144TQFP",373,0,"30.04000",100,1,"Cyclone®","598","5980","92160","98","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"http://www.microsemi.com/index.php?option=com_docman&task=doc_download&gid=130695 ","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1135-ND","AGLN250V5-VQG100","Microsemi SoC","IC FPGA 68 I/O 100VTQFP",646,0,"23.35410",100,1,"IGLOO nano","-","6144","36864","68","250000","1.425 V ~ 1.575 V","Surface Mount","-20°C ~ 70°C","100-TQFP","100-VQFP (14x14)"
"http://www.microsemi.com/document-portal/doc_download/130694-igloo-low-power-flash-fpgas-datasheet","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/100TQFP.jpg","1100-1098-ND","AGL125V2-VQG100I","Microsemi SoC","IC FPGA 71 I/O 100VQFP",1193,0,"24.15920",100,1,"IGLOO","-","3072","36864","71","125000","1.14 V ~ 1.575 V","Surface Mount","-40°C ~ 85°C","100-TQFP","100-VQFP (14x14)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2133-ND","EP2C5F256I8N","Altera","IC FPGA 158 I/O 256FBGA",180,0,"30.73000",100,1,"Cyclone® II","288","4608","119808","158","-","1.15 V ~ 1.25 V","Surface Mount","-40°C ~ 100°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2443-ND","EP3C5U256C8N","Altera","IC FPGA 182 I/O 256UBGA",205,0,"30.79000",100,1,"Cyclone® III","321","5136","423936","182","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LFBGA","256-UBGA (14x14)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1802-ND","EP1C3T144I7N","Altera","IC FPGA 104 I/O 144TQFP",197,0,"31.60000",100,1,"Cyclone®","291","2910","59904","104","-","1.425 V ~ 1.575 V","Surface Mount","-40°C ~ 100°C","144-LQFP","144-TQFP (20x20)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/photos/Altera%20Photos/544-240-PQFP.jpg","544-1813-ND","EP1C6Q240C8N","Altera","IC FPGA 185 I/O 240QFP",1088,0,"32.45000",100,1,"Cyclone®","598","5980","92160","185","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","240-BFQFP","240-PQFP (32x32)"
"https://www.altera.com/en_US/pdfs/literature/hb/max-10/m10_datasheet.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-3132-ND","10M08SAE144C8G","Altera","IC FPGA/CPLD NV 101 I/O 144EQFP",651,0,"25.36980",100,1,"MAX® 10","500","8000","387072","101","-","2.85 V ~ 3.465 V","Surface Mount","0°C ~ 85°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"http://media.digikey.com/pdf/Data%20Sheets/Altera%20PDFs/Cyclone_FPGA_Family.pdf","http://media.digikey.com/photos/Altera%20Photos/544-324-FBGA.jpg","544-1804-ND","EP1C4F324C8N","Altera","IC FPGA 249 I/O 324FBGA",493,0,"32.97000",100,1,"Cyclone®","400","4000","78336","249","-","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 85°C","324-BGA","324-FBGA (19x19)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/144-LQFP.jpg","544-1666-ND","EP2C8T144C8N","Altera","IC FPGA 85 I/O 144TQFP",219,0,"32.97000",100,1,"Cyclone® II","516","8256","165888","85","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP","144-TQFP (20x20)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/164-MBGA.jpg","544-2559-ND","EP3C5M164C7N","Altera","IC FPGA 106 I/O 164MBGA",379,0,"33.40000",100,1,"Cyclone® III","321","5136","423936","106","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","164-TFBGA","164-MBGA (8x8)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyc3/cyc3_ciii51001.pdf","http://media.digikey.com/Renders/Altera%20Renders/DS-256BGA205-2_0.jpg","544-2421-ND","EP3C5F256C7N","Altera","IC FPGA 182 I/O 256FBGA",183,0,"33.40000",100,1,"Cyclone® III","321","5136","423936","182","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","256-LBGA","256-FBGA (17x17)"
"https://www.altera.com/content/dam/altera-www/global/en_US/pdfs/literature/hb/cyclone-iv/cyclone4-handbook.pdf","http://media.digikey.com/Renders/Altera%20Renders/544;-04R-00476-2.0;-E;-144.jpg","544-2831-ND","EP4CE10E22C8N","Altera","IC FPGA 91 I/O 144EQFP",312,0,"33.52000",100,1,"Cyclone® IV E","645","10320","423936","91","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","144-LQFP Exposed Pad","144-EQFP (20x20)"
"http://www.microsemi.com/document-portal/doc_download/130704-ds0097-proasic3-family-flash-fpgas-datasheet","http://media.digikey.com/Renders/Microsemi%20Renders/208-BFQFP.jpg","1100-1028-ND","A3P250-PQG208","Microsemi SoC","IC FPGA 151 I/O 208PQFP",607,0,"27.13200",100,1,"ProASIC3","-","-","36864","151","250000","1.425 V ~ 1.575 V","Surface Mount","0°C ~ 70°C","208-BFQFP","208-PQFP (28x28)"
"http://www.altera.com.cn/literature/hb/cyc2/cyc2_cii5v1_01.pdf","http://media.digikey.com/photos/Altera%20Photos/544-208-PQFP.jpg","544-1671-ND","EP2C8Q208C8N","Altera","IC FPGA 138 I/O 208QFP",413,0,"34.85000",100,1,"Cyclone® II","516","8256","165888","138","-","1.15 V ~ 1.25 V","Surface Mount","0°C ~ 85°C","208-BFQFP","208-PQFP (28x28)"
